work_id,total_paid,payment_count,first_payment_date,last_payment_date
WS/MP685/2026-2027/182017,696248,1,2026-05-21,2026-05-21
WS/MP685/2026-2027/182018,496562,1,2026-05-21,2026-05-21
WS/MP685/2026-2027/182019,298756,1,2026-05-25,2026-05-25
WS/MP685/2026-2027/182025,698025,1,2026-05-26,2026-05-26
WS/MP685/2026-2027/187647,999992,1,2026-05-21,2026-05-21
WS/MP685/2026-2027/187648,999992,1,2026-08-18,2026-08-18
WS/MP685/2026-2027/187654,250000,1,2026-07-16,2026-07-16
WS/MP685/2026-2027/194546,999946,1,2026-05-18,2026-05-18
WS/MP685/2026-2027/233088,999182,1,2026-05-18,2026-05-18
WS/MP685/2026-2027/233089,994234,1,2026-07-01,2026-07-01
WS/MP685/2026-2027/246450,500000,1,2026-09-01,2026-09-01
WS/MP685/2026-2027/254563,750000,1,2026-06-22,2026-06-22
WS/MP685/2026-2027/257924,500000,1,2026-07-13,2026-07-13
WS/MP687/2024-2025/181205,1091222,1,2025-04-02,2025-04-02
WS/MP687/2025-2026/182068,1200000,1,2025-05-07,2025-05-07
WS/MP687/2025-2026/182080,1497755,2,2025-09-17,2025-10-15
WS/MP687/2025-2026/182081,1247446,1,2025-11-14,2025-11-14
WS/MP687/2025-2026/182083,350000,1,2026-02-18,2026-02-18
WS/MP687/2025-2026/182084,1497402,2,2025-06-30,2025-07-28
WS/MP687/2025-2026/182086,2496670,2,2025-07-01,2025-12-08
WS/MP687/2025-2026/182087,749000,2,2025-06-10,2025-10-17
WS/MP687/2025-2026/182088,1497654,2,2025-07-29,2026-04-08
WS/MP687/2025-2026/182089,999000,2,2025-06-14,2025-10-15
WS/MP687/2025-2026/182090,1200000,1,2025-07-01,2025-07-01
WS/MP687/2025-2026/182094,1499000,2,2025-08-17,2025-12-18
WS/MP687/2025-2026/182096,699000,2,2025-07-22,2026-01-12
WS/MP687/2025-2026/182099,2499000,2,2026-02-13,2026-04-02
WS/MP687/2025-2026/182566,2499000,2,2025-06-17,2025-11-11
WS/MP687/2025-2026/182567,1993457,2,2025-09-25,2026-07-13
WS/MP687/2025-2026/182568,699000,2,2025-09-03,2026-03-23
WS/MP687/2025-2026/182569,2493418,2,2025-09-04,2026-07-13
WS/MP687/2025-2026/182570,1973574,2,2025-07-05,2026-08-20
WS/MP687/2025-2026/182571,1000000,2,2025-07-01,2025-11-13
WS/MP687/2025-2026/182572,999000,2,2025-09-17,2026-07-02
WS/MP687/2025-2026/182573,750000,2,2025-06-11,2025-07-23
WS/MP687/2025-2026/182574,750000,1,2026-02-17,2026-02-17
WS/MP687/2025-2026/187643,1250000,1,2026-02-17,2026-02-17
WS/MP687/2025-2026/199486,1500000,1,2026-03-12,2026-03-12
WS/MP687/2025-2026/219009,750000,2,2025-07-18,2025-11-28
WS/MP687/2025-2026/243666,1000000,1,2026-06-23,2026-06-23
WS/MP687/2025-2026/243670,1492850,2,2025-11-04,2026-08-19
WS/MP687/2025-2026/243673,750000,1,2026-03-25,2026-03-25
WS/MP687/2025-2026/243675,998000,2,2025-10-30,2026-08-04
WS/MP687/2025-2026/243678,1213485,1,2026-04-06,2026-04-06
WS/MP687/2025-2026/243692,1500000,1,2026-01-08,2026-01-08
WS/MP687/2025-2026/243695,2454195,2,2026-01-06,2026-07-21
WS/MP687/2025-2026/243701,1000000,1,2026-03-16,2026-03-16
WS/MP687/2025-2026/243704,750000,1,2026-02-23,2026-02-23
WS/MP687/2025-2026/243712,2499000,2,2025-12-18,2026-06-25
WS/MP687/2025-2026/243729,1250000,1,2026-03-12,2026-03-12
WS/MP687/2025-2026/243731,1498000,2,2025-11-17,2026-03-09
WS/MP687/2025-2026/243734,674000,2,2025-12-15,2026-01-08
WS/MP687/2025-2026/243737,350000,1,2026-01-05,2026-01-05
WS/MP687/2025-2026/268168,750000,1,2026-02-18,2026-02-18
WS/MP687/2026-2027/243661,750000,1,2026-07-23,2026-07-23
WS/MP687/2026-2027/243689,750000,1,2026-04-21,2026-04-21
WS/MP687/2026-2027/243715,500000,1,2026-06-29,2026-06-29
WS/MP687/2026-2027/268167,500000,1,2026-06-22,2026-06-22
WS/MP687/2026-2027/268169,1250000,1,2026-07-23,2026-07-23
WS/MP687/2026-2027/268170,750000,1,2026-06-25,2026-06-25
WS/MP687/2026-2027/268171,300000,1,2026-08-03,2026-08-03
WS/MP687/2026-2027/295798,500000,1,2026-08-03,2026-08-03
WS/MP691/2024-2025/140096,2974718,1,2024-10-07,2024-10-07
WS/MP691/2025-2026/175514,914736,1,2025-12-10,2025-12-10
WS/MP691/2025-2026/237152,1982519,1,2026-01-07,2026-01-07
WS/MP692/2025-2026/164328,498057,1,2025-07-09,2025-07-09
WS/MP692/2025-2026/183601,300000,1,2026-02-10,2026-02-10
WS/MP692/2025-2026/183615,981634,1,2025-09-25,2025-09-25
WS/MP692/2025-2026/183617,994056,1,2026-02-25,2026-02-25
WS/MP692/2025-2026/183620,499986,1,2025-12-02,2025-12-02
WS/MP692/2025-2026/183624,995586,1,2025-12-02,2025-12-02
WS/MP692/2025-2026/183628,993957,1,2026-02-18,2026-02-18
WS/MP692/2025-2026/183629,990000,1,2025-10-16,2025-10-16
WS/MP692/2025-2026/184032,500000,1,2026-01-05,2026-01-05
WS/MP692/2025-2026/185134,984726,1,2025-10-17,2025-10-17
WS/MP692/2026-2027/183341,998723,1,2026-08-28,2026-08-28
WS/MP692/2026-2027/183348,500000,1,2026-06-23,2026-06-23
WS/MP692/2026-2027/183448,500000,1,2026-07-08,2026-07-08
WS/MP692/2026-2027/183452,499596,1,2026-07-20,2026-07-20
WS/MP692/2026-2027/183466,494585,1,2026-07-20,2026-07-20
WS/MP692/2026-2027/183473,499596,1,2026-07-20,2026-07-20
WS/MP692/2026-2027/183477,981670,1,2026-06-23,2026-06-23
WS/MP692/2026-2027/183481,993417,1,2026-05-21,2026-05-21
WS/MP692/2026-2027/183598,297993,1,2026-07-03,2026-07-03
WS/MP692/2026-2027/183611,497140,1,2026-08-18,2026-08-18
WS/MP692/2026-2027/183613,497364,1,2026-06-30,2026-06-30
WS/MP692/2026-2027/183619,979222,1,2026-06-29,2026-06-29
WS/MP692/2026-2027/184035,496034,1,2026-07-16,2026-07-16
WS/MP692/2026-2027/184037,494481,1,2026-07-16,2026-07-16
WS/MP692/2026-2027/184040,497855,1,2026-05-19,2026-05-19
WS/MP692/2026-2027/184071,498330,1,2026-06-30,2026-06-30
WS/MP692/2026-2027/185120,869664,1,2026-05-22,2026-05-22
WS/MP692/2026-2027/185159,936871,1,2026-07-03,2026-07-03
WS/MP692/2026-2027/185176,798957,1,2026-07-21,2026-07-21
WS/MP692/2026-2027/185183,995482,1,2026-06-24,2026-06-24
WS/MP692/2026-2027/185934,994940,1,2026-06-30,2026-06-30
WS/MP692/2026-2027/250945,999255,1,2026-07-06,2026-07-06
WS/MP692/2026-2027/250950,1000000,1,2026-09-03,2026-09-03
WS/MP692/2026-2027/290006,996501,1,2026-08-28,2026-08-28
WS/MP692/2026-2027/290008,985879,1,2026-07-20,2026-07-20
