work_id,demo_anonymous_id,work_status,sanctioned_amount_inr,total_paid_inr,payment_count,payment_to_sanction_ratio,project_age_days,days_since_last_payment,payment_progress_score,payment_progress_flag,payment_progress_explanation
WS/MP18308/2025-2026/145420,ND-WRK-1839,Vendor Identification,2000000.0,1998481.0,1,0.999,457.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/145431,ND-WRK-1847,Vendor Identification,4000000.0,3993959.0,1,0.998,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/244717,ND-WRK-1869,Vendor Identification,1500000.0,1498335.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18114/2026-2027/247816,ND-WRK-0371,Vendor Identification,1000000.0,995413.0,1,0.995,244.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18114/2026-2027/247799,ND-WRK-0368,Vendor Identification,1000000.0,993302.0,1,0.993,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18114/2026-2027/247796,ND-WRK-0367,Vendor Identification,1000000.0,992383.0,1,0.992,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/145427,ND-WRK-1844,Vendor Identification,3000000.0,2995469.0,1,0.998,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18114/2026-2027/227497,ND-WRK-0365,Vendor Identification,1000000.0,997184.0,1,0.997,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18114/2025-2026/166011,ND-WRK-0355,Vendor Identification,1000000.0,993522.0,1,0.994,6.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18114/2025-2026/166003,ND-WRK-0353,Vendor Identification,1000000.0,992963.0,1,0.993,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/145424,ND-WRK-1841,Vendor Identification,1800000.0,1798634.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/145426,ND-WRK-1843,Vendor Identification,1500000.0,1498862.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/145422,ND-WRK-1840,Vendor Identification,2500000.0,2498103.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18122/2024-2025/181785,ND-WRK-0791,Vendor Identification,1000000.0,996665.0,1,0.997,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18116/2026-2027/220968,ND-WRK-0507,Vendor Identification,1000000.0,995979.0,1,0.996,66.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18116/2025-2026/251303,ND-WRK-0495,Vendor Identification,400000.0,391730.0,1,0.979,218.0,-88.0,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP681/2024-2025/143650,ND-WRK-2230,Vendor Identification,799000.0,798769.0,1,1.0,759.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18116/2026-2027/220965,ND-WRK-0506,Vendor Identification,1000000.0,997326.0,1,0.997,66.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP681/2025-2026/144039,ND-WRK-2262,Vendor Identification,1000000.0,995260.0,1,0.995,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP681/2024-2025/144038,ND-WRK-2248,Vendor Identification,1000000.0,957000.0,1,0.957,556.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/233407,ND-WRK-0251,Vendor Identification,1200000.0,1199810.0,1,1.0,98.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18120/2026-2027/192088,ND-WRK-0764,Vendor Identification,999380.0,998741.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/165789,ND-WRK-0891,Vendor Identification,1000000.0,999140.0,1,0.999,609.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/165785,ND-WRK-0889,Vendor Identification,1000000.0,999240.0,1,0.999,274.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226195,ND-WRK-0917,Vendor Identification,1500000.0,1498115.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/188584,ND-WRK-0188,Vendor Identification,1000000.0,999878.0,1,1.0,457.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/188586,ND-WRK-0190,Vendor Identification,960000.0,576472.0,1,0.6,457.0,123.0,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/188617,ND-WRK-0197,Vendor Identification,400000.0,397004.0,1,0.993,457.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2024-2025/164632,ND-WRK-0167,Vendor Identification,3000000.0,2836162.0,1,0.945,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18114/2026-2027/227498,ND-WRK-0366,Vendor Identification,1000000.0,999630.0,1,1.0,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18307/2025-2026/180169,ND-WRK-1809,Vendor Identification,1900000.0,1898558.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18307/2025-2026/180170,ND-WRK-1810,Vendor Identification,2500000.0,2498103.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/244683,ND-WRK-1854,Vendor Identification,3000000.0,2983069.0,1,0.994,,66.0,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/244692,ND-WRK-1857,Vendor Identification,3000000.0,2983069.0,1,0.994,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/144100,ND-WRK-0173,Vendor Identification,700000.0,694428.0,1,0.992,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/145410,ND-WRK-1834,Vendor Identification,2000000.0,1998481.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/145411,ND-WRK-1835,Vendor Identification,1500000.0,1498862.0,1,0.999,274.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18308/2025-2026/145414,ND-WRK-1836,Vendor Identification,2000000.0,1998482.0,1,0.999,,66.0,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226093,ND-WRK-0896,Vendor Identification,2500000.0,2497854.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/165816,ND-WRK-0892,Vendor Identification,1000000.0,999140.0,1,0.999,609.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/165820,ND-WRK-0893,Vendor Identification,2000000.0,1998282.0,1,0.999,609.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226092,ND-WRK-0895,Vendor Identification,2000000.0,1998282.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226117,ND-WRK-0900,Vendor Identification,1850000.0,1848228.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226110,ND-WRK-0898,Vendor Identification,1850000.0,1848596.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226118,ND-WRK-0901,Vendor Identification,2000000.0,1998480.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2024-2025/175355,ND-WRK-0169,Vendor Identification,500000.0,499940.0,1,1.0,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/189000,ND-WRK-0207,Vendor Identification,1000000.0,970479.0,1,0.97,457.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/162358,ND-WRK-0872,Vendor Identification,2000000.0,1998183.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/162363,ND-WRK-0873,Vendor Identification,2500000.0,2497854.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/162368,ND-WRK-0874,Vendor Identification,1500000.0,1498861.0,1,0.999,274.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18114/2025-2026/157610,ND-WRK-0347,Vendor Identification,1000000.0,999800.0,1,1.0,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18307/2025-2026/178216,ND-WRK-1798,Vendor Identification,1500000.0,1498862.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18307/2025-2026/178219,ND-WRK-1799,Vendor Identification,1000000.0,999241.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/177511,ND-WRK-0185,Vendor Identification,1000000.0,894209.0,1,0.894,,123.0,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18136/2026-2027/195294,ND-WRK-1686,Vendor Identification,499815.0,485866.0,1,0.972,1.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18116/2025-2026/209814,ND-WRK-0441,Vendor Identification,300000.0,296167.0,1,0.987,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226179,ND-WRK-0911,Vendor Identification,2300000.0,2298024.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226181,ND-WRK-0912,Vendor Identification,2450000.0,2447164.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226150,ND-WRK-0905,Vendor Identification,1500000.0,1498862.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226149,ND-WRK-0904,Vendor Identification,1800000.0,1798633.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226120,ND-WRK-0903,Vendor Identification,2500000.0,2498102.0,1,0.999,,4.0,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226119,ND-WRK-0902,Vendor Identification,2000000.0,1998480.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/233413,ND-WRK-0254,Vendor Identification,1000000.0,998775.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/233021,ND-WRK-0242,Vendor Identification,1000000.0,999340.0,1,0.999,98.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18124/2025-2026/226178,ND-WRK-0910,Vendor Identification,2150000.0,2147297.0,1,0.999,,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
WS/MP18112/2025-2026/233406,ND-WRK-0250,Vendor Identification,1200000.0,1199662.0,1,1.0,98.0,,45,False,At least 50% of the sanctioned amount is recorded as paid while the workflow status remains 'Vendor Identification'.
