work_id,demo_anonymous_id,work_type,financial_year,sanctioned_amount_inr,peer_count,peer_median_inr,peer_q1_inr,peer_q3_inr,cost_ratio_to_median,cost_score,cost_flag,cost_explanation
WS/MP18124/2025-2026/162349,ND-WRK-0871,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/244678,ND-WRK-1851,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/244713,ND-WRK-1865,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/244712,ND-WRK-1864,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18376/2026-2027/226530,ND-WRK-2017,Normal/Others,2026-2027,1900000.0,683,1000000.0,700000.0,1000000.0,1.9,37.5,False,"Sanctioned amount ₹1,900,000 is 1.90× the peer median ₹1,000,000 across 683 comparable works."
WS/MP687/2025-2026/243695,ND-WRK-2367,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP687/2025-2026/243678,ND-WRK-2365,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP687/2025-2026/182090,ND-WRK-2343,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP687/2025-2026/182081,ND-WRK-2336,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/230965,ND-WRK-1813,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/244688,ND-WRK-1856,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/244679,ND-WRK-1852,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/230960,ND-WRK-1811,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/143603,ND-WRK-1788,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18258/2025-2026/159947,ND-WRK-1701,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/180170,ND-WRK-1810,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/262900,ND-WRK-1876,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/244697,ND-WRK-1859,Normal/Others,2025-2026,2500000.0,1573,990000.0,500000.0,1000000.0,2.53,37.5,False,"Sanctioned amount ₹2,500,000 is 2.53× the peer median ₹990,000 across 1573 comparable works."
WS/MP18113/2025-2026/162522,ND-WRK-0292,Normal/Others,2025-2026,2499612.0,1573,990000.0,500000.0,1000000.0,2.52,37.48,False,"Sanctioned amount ₹2,499,612 is 2.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP687/2025-2026/182566,ND-WRK-2347,Normal/Others,2025-2026,2499000.0,1573,990000.0,500000.0,1000000.0,2.52,37.45,False,"Sanctioned amount ₹2,499,000 is 2.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP687/2025-2026/182099,ND-WRK-2346,Normal/Others,2025-2026,2499000.0,1573,990000.0,500000.0,1000000.0,2.52,37.45,False,"Sanctioned amount ₹2,499,000 is 2.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP687/2025-2026/182086,ND-WRK-2339,Normal/Others,2025-2026,2496670.0,1573,990000.0,500000.0,1000000.0,2.52,37.33,False,"Sanctioned amount ₹2,496,670 is 2.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP687/2025-2026/182569,ND-WRK-2350,Normal/Others,2025-2026,2493418.0,1573,990000.0,500000.0,1000000.0,2.52,37.17,False,"Sanctioned amount ₹2,493,418 is 2.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP18113/2025-2026/166722,ND-WRK-0293,Normal/Others,2025-2026,2482574.0,1573,990000.0,500000.0,1000000.0,2.51,36.63,False,"Sanctioned amount ₹2,482,574 is 2.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/226181,ND-WRK-0912,Normal/Others,2025-2026,2450000.0,1573,990000.0,500000.0,1000000.0,2.47,35.0,False,"Sanctioned amount ₹2,450,000 is 2.47× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/231062,ND-WRK-1820,Normal/Others,2025-2026,2400000.0,1573,990000.0,500000.0,1000000.0,2.42,32.5,False,"Sanctioned amount ₹2,400,000 is 2.42× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/231069,ND-WRK-1825,Normal/Others,2025-2026,2400000.0,1573,990000.0,500000.0,1000000.0,2.42,32.5,False,"Sanctioned amount ₹2,400,000 is 2.42× the peer median ₹990,000 across 1573 comparable works."
WS/MP664/2026-2027/291154,ND-WRK-2129,Normal/Others,2026-2027,1800000.0,683,1000000.0,700000.0,1000000.0,1.8,29.17,False,"Sanctioned amount ₹1,800,000 is 1.80× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18376/2026-2027/226529,ND-WRK-2016,Normal/Others,2026-2027,1800000.0,683,1000000.0,700000.0,1000000.0,1.8,29.17,False,"Sanctioned amount ₹1,800,000 is 1.80× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18124/2025-2026/226179,ND-WRK-0911,Normal/Others,2025-2026,2300000.0,1573,990000.0,500000.0,1000000.0,2.32,27.5,False,"Sanctioned amount ₹2,300,000 is 2.32× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/262448,ND-WRK-1827,Normal/Others,2025-2026,2300000.0,1573,990000.0,500000.0,1000000.0,2.32,27.5,False,"Sanctioned amount ₹2,300,000 is 2.32× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/262458,ND-WRK-1830,Normal/Others,2025-2026,2300000.0,1573,990000.0,500000.0,1000000.0,2.32,27.5,False,"Sanctioned amount ₹2,300,000 is 2.32× the peer median ₹990,000 across 1573 comparable works."
WS/MP18120/2026-2027/169231,ND-WRK-0761,Normal/Others,2026-2027,1771411.0,683,1000000.0,700000.0,1000000.0,1.77,26.78,False,"Sanctioned amount ₹1,771,411 is 1.77× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18307/2025-2026/231060,ND-WRK-1819,Normal/Others,2025-2026,2200000.0,1573,990000.0,500000.0,1000000.0,2.22,22.5,False,"Sanctioned amount ₹2,200,000 is 2.22× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/226190,ND-WRK-0915,Normal/Others,2025-2026,2200000.0,1573,990000.0,500000.0,1000000.0,2.22,22.5,False,"Sanctioned amount ₹2,200,000 is 2.22× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/226178,ND-WRK-0910,Normal/Others,2025-2026,2150000.0,1573,990000.0,500000.0,1000000.0,2.17,20.0,False,"Sanctioned amount ₹2,150,000 is 2.17× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/226188,ND-WRK-0914,Normal/Others,2025-2026,2150000.0,1573,990000.0,500000.0,1000000.0,2.17,20.0,False,"Sanctioned amount ₹2,150,000 is 2.17× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/145425,ND-WRK-1842,Normal/Others,2025-2026,2100000.0,1573,990000.0,500000.0,1000000.0,2.12,17.5,False,"Sanctioned amount ₹2,100,000 is 2.12× the peer median ₹990,000 across 1573 comparable works."
WS/MP664/2025-2026/146367,ND-WRK-2121,Normal/Others,2025-2026,2094646.0,1573,990000.0,500000.0,1000000.0,2.12,17.23,False,"Sanctioned amount ₹2,094,646 is 2.12× the peer median ₹990,000 across 1573 comparable works."
WS/MP664/2025-2026/146365,ND-WRK-2120,Normal/Others,2025-2026,2089002.0,1573,990000.0,500000.0,1000000.0,2.11,16.95,False,"Sanctioned amount ₹2,089,002 is 2.11× the peer median ₹990,000 across 1573 comparable works."
WS/MP687/2025-2026/182570,ND-WRK-2351,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP687/2025-2026/243666,ND-WRK-2361,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18110/2025-2026/248578,ND-WRK-0020,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP691/2025-2026/237152,ND-WRK-2391,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP681/2025-2026/216393,ND-WRK-2268,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18376/2026-2027/226526,ND-WRK-2015,Normal/Others,2026-2027,1600000.0,683,1000000.0,700000.0,1000000.0,1.6,12.5,False,"Sanctioned amount ₹1,600,000 is 1.60× the peer median ₹1,000,000 across 683 comparable works."
WS/MP687/2025-2026/243701,ND-WRK-2368,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18361/2025-2026/226169,ND-WRK-1942,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/145414,ND-WRK-1836,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/231067,ND-WRK-1823,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/244704,ND-WRK-1860,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/244705,ND-WRK-1861,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/145430,ND-WRK-1846,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/143602,ND-WRK-1787,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/143601,ND-WRK-1786,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/230963,ND-WRK-1812,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/146575,ND-WRK-1797,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/143609,ND-WRK-1792,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/143608,ND-WRK-1791,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/143607,ND-WRK-1790,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/143606,ND-WRK-1789,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/145418,ND-WRK-1837,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18308/2025-2026/145420,ND-WRK-1839,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18307/2025-2026/231063,ND-WRK-1821,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206358,ND-WRK-1302,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/226118,ND-WRK-0901,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/226193,ND-WRK-0916,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18136/2025-2026/165207,ND-WRK-1648,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/226092,ND-WRK-0895,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18112/2025-2026/177510,ND-WRK-0184,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/162319,ND-WRK-0866,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/162323,ND-WRK-0867,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/162344,ND-WRK-0870,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/162358,ND-WRK-0872,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/226119,ND-WRK-0902,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18124/2025-2026/165820,ND-WRK-0893,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18121/2025-2026/146783,ND-WRK-0783,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18116/2026-2027/224084,ND-WRK-0509,Normal/Others,2026-2027,1600000.0,683,1000000.0,700000.0,1000000.0,1.6,12.5,False,"Sanctioned amount ₹1,600,000 is 1.60× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18117/2025-2026/248758,ND-WRK-0552,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18119/2025-2026/163417,ND-WRK-0674,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18113/2025-2026/194151,ND-WRK-0307,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18113/2025-2026/192629,ND-WRK-0300,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18113/2025-2026/192630,ND-WRK-0301,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18113/2025-2026/193577,ND-WRK-0305,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18110/2025-2026/209781,ND-WRK-0011,Normal/Others,2025-2026,2000000.0,1573,990000.0,500000.0,1000000.0,2.02,12.5,False,"Sanctioned amount ₹2,000,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18113/2025-2026/176734,ND-WRK-0295,Normal/Others,2025-2026,1999000.0,1573,990000.0,500000.0,1000000.0,2.02,12.45,False,"Sanctioned amount ₹1,999,000 is 2.02× the peer median ₹990,000 across 1573 comparable works."
WS/MP18113/2025-2026/193579,ND-WRK-0306,Normal/Others,2025-2026,1997882.0,1573,990000.0,500000.0,1000000.0,2.02,12.39,False,"Sanctioned amount ₹1,997,882 is 2.02× the peer median ₹990,000 across 1573 comparable works."
